scenario_id,object_id,min_ttc
scenario_76a9f6de-5598-476b-b28c-5eb323f42a76,8155,0.336
scenario_d1e594eb-0bad-40b7-acde-34a0b8289cdb,85434,0.336
scenario_44a3a0bc-01aa-48dd-985d-be6c8a449c50,21307,0.336
scenario_f33ba88b-100b-4523-90fd-5fca19766631,483,0.336
scenario_133259d8-a6a0-473b-a0e1-d79b16a44c66,24713,0.336
scenario_d03aeb32-3c00-4569-ad92-d5b526d67cfe,24903,0.336
scenario_39892fa7-3d95-44d3-82ca-59764956b96b,97061,0.336
scenario_ca669611-d328-42af-b128-ecc2456222ed,10011,0.337
scenario_620c0054-9299-4f48-9803-7b5238b231e1,81123,0.337
scenario_b82096e6-25b6-415d-a887-04ef722e1e74,129293,0.337
scenario_73eee0d1-f193-4ce1-82fa-73abbbdde96c,60302,0.337
scenario_6217a8dc-7408-4155-9c83-2315d9f12be2,112546,0.337
scenario_d4f89e60-2460-4c95-9e42-ffdb479be834,158554,0.337
scenario_2527c18f-335a-43e9-9800-6a18c288fa8f,85816,0.337
scenario_a69f5bc5-228e-41fb-a698-2c68bfee7f4a,24037,0.337
scenario_a1a9c079-9c93-48a3-a347-95f9ea067f08,197693,0.337
scenario_7eddc8bf-5afa-4acd-ac43-2f7664d40e18,21108,0.337
scenario_669b4aaa-8f92-458d-8f22-c76a96576e70,66116,0.337
scenario_245602c4-2f3d-49d3-a8c2-707c683226be,129565,0.337
scenario_b3d0df67-6575-4ef4-a447-6c257ae0df5d,21002,0.337
scenario_072b5af9-c0f7-4a85-b1ce-8779124b4382,34371,0.337
scenario_f287815b-1ebf-4d98-b828-8a625f559972,79381,0.337
scenario_33f1bf69-d2dc-427b-b8d3-6bc0eb01c903,9489,0.337
scenario_ee672834-e431-414f-9236-17c56b6e2d36,7225,0.337
scenario_acb76bc9-6854-4534-a5bf-c36c451269e3,20208,0.337
scenario_8c29ff19-f1bc-4799-9edd-857596f87b3d,48583,0.337
scenario_df56393d-0098-4a27-8ded-ff4dd6e3a7f1,143105,0.337
scenario_17183e08-a6db-442f-9e2d-0e029c7db8a3,70025,0.337
scenario_a1cf32e6-2163-4406-b274-493cbfd05156,90757,0.337
scenario_2d736df2-f779-43d7-aa63-7c60ff61aa8e,74953,0.337
scenario_65155475-1d5d-41a3-b8ef-16d21728d205,43117,0.337
scenario_ee5bf338-fd6b-48fc-acb1-5fafadda331d,119068,0.337
scenario_e6f8d510-e9c9-4385-b725-56d92c2a191b,15599,0.337
scenario_a956cf46-8ba2-497e-9003-73bbaaf9013c,36624,0.337
scenario_63d31625-d2bc-414a-adaa-44bbde0a249b,23438,0.337
scenario_592f0a15-f9f6-43f1-9b61-ff3a776e0377,212399,0.337
scenario_0490df54-11c9-4e3c-b03b-edee89bbf91e,46064,0.337
scenario_c488bfc0-e74a-4906-b88f-eb47848f2a8c,95909,0.337
scenario_529c1806-060b-4910-9b74-407447a6ec3f,115486,0.337
scenario_936be033-329f-4070-88bf-503f0fe9c71e,136162,0.337
scenario_b3b565da-a306-41a6-b1e0-209ebadf6916,75684,0.338
scenario_369065b8-dbee-4013-9ca0-13ed59334dea,108510,0.338
scenario_4565b352-4926-4336-9412-a7e10aa42f2c,22060,0.338
scenario_58e006e1-0be1-4848-947f-ed5a2a11adb8,173663,0.338
scenario_57b60c36-dc8e-465a-843a-a332c5d2d073,73077,0.338
scenario_6ceb2bb4-647b-4d19-8798-95458b854dea,78195,0.338
scenario_5aa5fc37-19f5-4234-a0a6-9861e175c74f,75940,0.338
scenario_f5fa099b-b110-44e8-ac54-4c9436894bbb,124691,0.338
scenario_cae963d1-63bf-4b0b-a2b0-583665c02543,440,0.338
scenario_ad86b13a-f7ee-4c77-bb3f-162f1711f254,AV,0.338
scenario_bed955d4-30f5-4604-813e-bf7789b4421d,161384,0.338
scenario_6426b54b-63da-4858-88fd-a80a12201b4e,AV,0.338
scenario_df31a625-1bcf-4cd9-80ee-2f9c0949a8e7,227759,0.338
scenario_720ec75c-11d5-4f73-a9d1-d12584e56dcb,3467,0.338
scenario_abd2eb1e-c9a9-4397-8afe-20e7c9e729ad,47708,0.338
scenario_92c6b716-08a1-4647-b496-eff2753fafe3,150973,0.338
scenario_227199c0-8a5a-4c21-b1a9-46fd5644bf2a,14324,0.338
scenario_de22ad8a-1c68-44f8-a58e-17385e58759c,63920,0.338
scenario_2c48ac64-3fad-419e-8540-db5413a80cc2,63702,0.338
scenario_f6d38af9-1fc9-459a-b17b-a0ba8efa8716,12565,0.338
scenario_345ead6f-0a6b-450e-803a-00a24202d6e4,6826,0.338
scenario_4d46b5d7-0491-4f9c-b3d9-3244ee9c086d,12784,0.338
scenario_9c66fb4c-8295-4563-869d-437357c20b3e,29391,0.338
scenario_21a8a7f3-b1f2-4264-9625-0adbb36461a6,269,0.338
scenario_30ebcf1e-17fd-4786-b9c4-d0c556096308,58568,0.338
scenario_54da349f-28dc-411b-864a-0c4030ebb321,146173,0.338
scenario_63a222cc-4772-43bd-8368-29961140a761,58766,0.338
scenario_3fc50d83-61f6-49ab-b488-c21a1f3d7935,1736,0.338
scenario_ee4035d4-ce91-49f7-97a3-37714a204f5c,127835,0.338
scenario_a8afea09-a5a1-4686-a314-09158b30adf0,22701,0.338
scenario_b84ebc05-0b9d-488b-aad7-6156094d2c5d,1566,0.338
scenario_4e798765-54c3-464f-ad45-1afc960fd6b4,207753,0.338
scenario_30958ddf-aadd-43a7-9ca2-8b049af9aeef,26090,0.338
scenario_7a266151-358e-43db-9db7-38d25d8d5335,26673,0.338
scenario_4702ce50-a3a8-4b5f-b941-ad22245cf850,2162,0.338
scenario_05587354-780e-4704-8966-107627547f62,60575,0.338
scenario_28ebd69c-d0d7-4414-936c-4deca0b632de,94558,0.338
scenario_28eb32ea-c75f-4a91-9136-f9326ca56231,123458,0.338
scenario_e181e5a2-c7e5-4e17-b702-ddf1d3191616,AV,0.338
scenario_46bfc8d8-59d8-40b4-abba-813161de3450,7408,0.338
scenario_3ad46688-56bb-4878-b4e5-2f67c73730bf,12002,0.338
scenario_964201a1-d515-4d7e-bf45-5ec0d31cdeea,4836,0.339
scenario_84330971-5f90-4307-9a4d-5f20a9fefa93,29983,0.339
scenario_2a75cd5a-c392-4a0f-8a86-b23834c1eef3,8312,0.339
scenario_6ea65a60-a07c-4b76-aeb0-5dbf1eb21e2f,58650,0.339
scenario_f6413f9f-a8fa-4a61-856d-3ba3e56e9974,137075,0.339
scenario_a9c5c6ff-751e-4c88-ba26-b973d06ac6ea,44450,0.339
scenario_5cb1d650-8bc7-488a-ae64-7818ce33215c,15626,0.339
scenario_e8159817-c706-4f8b-8a6f-7428bac82701,68358,0.339
scenario_c2bc41e7-cb52-4ae4-8e17-6d3b2d304e73,48794,0.339
scenario_47cbeeca-92b1-4b9b-8c29-fb26da4b23a3,88001,0.339
scenario_8be6ae21-9e19-4f4a-8404-79b5229f45ec,132282,0.339
scenario_6bd360fd-acdb-43a1-8122-7740a983daff,182416,0.339
scenario_5fdc3ed0-2156-44ec-84df-c53f04dddd98,116302,0.339
scenario_e7e12583-35ca-4ee4-95be-18a01bf6aeaa,75718,0.339
scenario_441f8257-d489-4a7a-9df3-031a30a3ec90,44450,0.339
scenario_a4ae5537-8b16-4137-ae5a-c2a424684866,77347,0.339
scenario_06227838-822a-498a-a534-2e7495e86b64,83886,0.339
scenario_948901a1-0229-4554-8427-bfb3260f34e5,80535,0.339
scenario_be5573e8-8a63-4560-8195-331d921ce35a,346,0.339
scenario_a192f226-f6dc-47e6-a701-ab380fb5d9e1,121730,0.339
scenario_cb319422-70ec-499b-9465-21aabd77128a,43998,0.339
scenario_1e01b82f-dce1-4877-bf7a-fba2a269cc54,49681,0.339
scenario_f0a5f847-d322-4a24-b69f-e6f57f4cfc0a,37118,0.339
scenario_b4ab3a69-8018-4b46-8220-1dffc1a2b2d1,108271,0.339
scenario_74512899-79e2-47a8-99e0-55a573738d36,AV,0.339
scenario_e884746f-8267-4ded-9264-3c6c2df73ec1,5197,0.339
scenario_1332e77f-7b95-485d-a93f-7ec90b2ace26,4607,0.339
scenario_85571d3b-5dd7-40f3-bebf-78ef5fe0fe87,129919,0.339
scenario_220bde3b-e369-4f7f-9a95-e23c22ab9116,79505,0.339
scenario_95a88a91-adc5-4523-96f2-524ac2c5d725,247936,0.339
scenario_de1d6479-d059-42cb-a5de-5b24b4d8fe61,72617,0.339
scenario_db3a1815-cfc3-40ae-9217-ddc4dfcddc18,59514,0.339
scenario_8de336fc-25fc-4d88-825a-687b032a9511,4836,0.339
scenario_21eeb71c-9dcc-49a5-8f0a-818ff1bb27ac,79505,0.339
scenario_f6d6c0ef-58a7-4d59-8ed0-e1f086f193a9,110216,0.339
scenario_d16ce654-32f8-4128-ac03-7e3b5ea797d5,18535,0.339
scenario_9aa9c6b1-2455-4044-b2aa-c0477e890066,185769,0.339
scenario_e88275cf-5da2-4a1a-9880-343142706feb,4607,0.339
scenario_597c7f36-99ff-4205-a3f7-55ee102516fa,166477,0.34
scenario_092ddadb-939e-467c-a804-ad581284ec71,58227,0.34
scenario_b9159a52-1044-44c7-9c78-5c4ba319d67d,110417,0.34
scenario_c44ef812-90d8-44fe-ae36-efb11798fdda,33875,0.34
scenario_9bfa5544-73be-4b95-997a-d5446df95ad7,10552,0.34
scenario_8472e527-720e-4f99-abe7-d498da0547a6,206837,0.34
scenario_46e49d49-7434-4d5a-8ac0-b232e73c6e68,15922,0.34
scenario_baaa931d-b263-446e-8e6f-dbe82d728a7f,5886,0.34
scenario_c4f066be-dbfe-4bf2-9c40-32d5b2018476,46961,0.34
scenario_7af746b7-1271-4ec1-a58e-2c8e6925d71e,7656,0.34
scenario_9b421965-3d5a-4162-a0ad-771a2422bff3,77381,0.34
scenario_d83279e4-0882-4457-bd10-aa4cf99097fc,AV,0.34
scenario_fb6149ce-b6e5-4bf3-91a3-8eae376f8950,180149,0.34
scenario_3cbef356-19c8-401a-bb2a-48d9f590d691,24086,0.34
scenario_8a609304-ee48-4e09-bd5d-cbe9f8945be6,14001,0.34
scenario_d9724119-d5d0-49ac-bff1-956903f9a3da,61166,0.34
scenario_93c3d6a3-29c4-4c93-a86c-7bb0a739e712,38786,0.34
scenario_b751b6aa-9cda-47c9-8e21-d4fe9c64a5b4,AV,0.34
scenario_77ea392f-b3ae-4a7c-9593-ffbfa3bc1543,34869,0.34
scenario_fa56b391-0b56-4e5f-8e87-498bf361beff,16255,0.34
scenario_fb2964ec-1de5-4f14-a497-9778e1f2dabc,141869,0.34
scenario_3bdbfe61-15b8-4872-9d6d-62312b31dc9a,107148,0.34
scenario_fa1458f0-5315-4816-a6c1-a853a6497b20,200269,0.34
scenario_70379375-8a90-44a5-b7a1-acb93c67e8d1,70524,0.34
scenario_4ce26c8e-b3c8-4159-ad21-dee14e0fa545,19399,0.34
scenario_7a7f8c21-9973-4d0b-a5f6-f122f04e7f56,3844,0.34
scenario_f7a57b94-f45b-4671-a5c7-90b4aa549913,49074,0.34
scenario_22770366-d6d1-44f0-8219-3e3455ecac58,100012,0.34
scenario_fa4d6807-0f66-45ce-9d72-cc297a647d4b,23225,0.34
scenario_3bede21e-68ed-4311-b7c0-3fd8a4dfef26,166477,0.34
scenario_b6ed8481-a62a-48a9-9e69-30f296d0b9aa,21002,0.34
scenario_b71270e0-e4ea-403b-a434-2609c8f32e54,303,0.34
scenario_b60a405a-49b9-410d-8e13-6a0ff4a32851,83959,0.34
scenario_29595cac-d435-46da-9d29-212ebe36c89f,134059,0.34
scenario_3fa15757-fbe7-4999-9c8b-88264b25ed82,303,0.34
scenario_f0a164a8-ac52-4af5-930c-edb719961612,6780,0.34
scenario_873a33ef-bdca-43a7-84de-d8eea2316338,27919,0.34
scenario_5a3c9ff0-5a78-4ae8-9d37-e214d3a29bc3,24086,0.34
scenario_52b29704-6da4-4e50-a272-3646780d8a3e,27690,0.341
scenario_fc5d5fd2-5560-42f0-aa9b-173ffe331c61,22370,0.341
scenario_864134d7-74e3-4657-87d6-4697559a7661,3446,0.341
scenario_99dfdb14-4f10-4cab-a461-b2e56701816d,50350,0.341
scenario_92ba614a-bcd0-425d-9bbf-09598df509be,159968,0.341
scenario_ef7c63cc-94c5-4935-b929-ecb1f458830b,30093,0.341
scenario_ccff4d91-80fe-43c3-b65e-6641f782ce23,108955,0.341
scenario_f1685d96-ee39-4a37-91dc-702f3b5a1c1d,97712,0.341
scenario_3cef4dec-79e5-469b-9a0f-efcccbf6602d,55841,0.341
scenario_02764fb1-eeb8-4295-8d59-68dd0bb5035f,14721,0.341
scenario_f87383dc-3da4-45b1-b485-72fa70a6d222,7112,0.341
scenario_32e42a83-d58b-4c71-9f77-2cfa7d7a30cc,25480,0.341
scenario_8802edf5-ef27-4a1b-b02a-2263ef135b1e,132050,0.341
scenario_20b7d91e-874a-4d60-90f5-785bec3efdfe,105327,0.341
scenario_ff03d657-e828-4b3b-b2f1-d8882b82efaa,24243,0.341
scenario_cb02a018-9dda-46c6-a728-bc15361ce341,AV,0.341
scenario_d58da8ef-75c8-44eb-8338-48b3c13ef8c1,3321,0.341
scenario_2f544ad3-fae6-42ab-83cb-db73c21ab9ba,96318,0.341
scenario_84e7b059-aa73-498a-b95a-441b21fee83f,112433,0.341
scenario_af9fe56d-7983-4952-bd7c-7ed9bf589b5f,3321,0.341
scenario_5de8fd28-d7d6-4bb1-bf8b-2dc6b44cb1c7,40626,0.341
scenario_e4e53f87-f236-495d-a2a6-358bd4d7f052,8767,0.341
scenario_08bb1842-83a1-4974-b9e3-73857f8bb90f,102341,0.341
scenario_d8cccca7-5319-4a77-b5e3-e7abe5a56378,16285,0.341
scenario_97e58d20-7679-4281-9803-afe3e455bd59,6470,0.341
scenario_7aa0e32b-e9d6-4ba1-8084-f9f023dcd549,36585,0.341
scenario_8bd308fb-5110-4ea8-8977-9792b12f8c2c,37025,0.341
scenario_07e89ca3-7a15-4f24-810f-cc2f0edbf8fd,AV,0.341
scenario_adf98bbb-5138-4774-95ad-822a5a486931,54787,0.341
scenario_78693c4c-1d91-489a-b2b6-eaf7ee832332,AV,0.341
scenario_5648380c-d05f-49a1-8323-6932c2f7a12f,110513,0.341
scenario_1ef8b49c-24d6-41ae-81cc-afebf3802e0f,209914,0.341
scenario_8d1ce506-eb95-41e7-af3d-22541c75c185,129590,0.341
scenario_ee054438-7f1b-45b3-a05c-2af19b5d2334,1130,0.341
scenario_ca3266a0-18d7-4d56-9fe1-7520df871ee7,7770,0.341
scenario_b46bc693-9110-47c3-8ebf-c685d737a1ad,99174,0.341
scenario_642c7ff5-7468-47fa-9c35-121bd794d377,75481,0.341
scenario_9bc7c94c-051c-449c-86a4-6279eb6a3d20,14616,0.342
scenario_145b961b-54b0-45eb-b305-5015dd7cc0bc,41892,0.342
scenario_1a13d5b2-f77f-4a88-be48-0be565dae939,20701,0.342
scenario_4e713a36-aa51-409d-a0ad-0f5efbf4ad4d,8303,0.342
scenario_a7023cfe-56b4-4f80-ad10-700ba9ae98b0,2595,0.342
scenario_0885cc1f-cfca-4ff2-9300-f615c624fe15,6113,0.342
scenario_44c2810e-0002-460c-ab3e-16493610d100,57000,0.342
scenario_87440fa9-9fe6-4e52-b580-297e7db46aba,175346,0.342
scenario_3b2e1d8b-3ff7-480c-a752-72b19d93e805,34268,0.342
scenario_128d92a7-d4de-4fe6-830c-a3828b7d8d29,51816,0.342
scenario_321856d8-c1d1-416e-8772-802468ee70bd,90146,0.342
scenario_48fab11f-34ce-45d5-927a-78a8a5d40811,1065,0.342
scenario_3672278a-0c04-42dd-80df-6a23da5b3431,177702,0.342
scenario_c8c2574f-a306-4b4f-b06b-4a3e25e06a71,5175,0.342
scenario_d0b2c9a4-59cd-4015-a0bf-98bf263b4550,31991,0.342
scenario_af140520-3090-4549-9847-d5c8af84f200,52702,0.342
scenario_299716d4-11bc-447c-86d6-721e443aae09,153567,0.342
scenario_7e070c5e-70d2-4bf5-8f2a-746476320438,137537,0.342
scenario_3d308769-14eb-44a1-b31a-bde6d567ffed,AV,0.342
scenario_5ca49307-267f-4bf5-bf96-93865f3bfb61,13911,0.342
scenario_abbb6694-81da-47f0-b867-c0ebb0b127e6,166918,0.342
scenario_94efc109-ad30-4ca3-9953-593979bf0a1d,30202,0.342
scenario_481c8298-634c-448e-9e78-284da723cad2,92214,0.342
scenario_ac2e8f10-f21b-4f82-ac16-cc1bf8474d38,852,0.342
scenario_510f2cf8-c048-4ff2-ba83-60efbe6afe30,50192,0.342
scenario_ede71992-6c07-4fc7-95c7-04815306bd68,28734,0.342
scenario_56f5b589-a9e3-4172-a2da-d6b17120c293,36114,0.342
scenario_4d530e08-f35e-437c-9a2e-dd1c11052f67,8844,0.343
scenario_66d1eb6c-ea4e-42a9-b484-502daf61d8df,36499,0.343
scenario_b51bc38b-70ef-41cc-98b1-f4fc7497c4ab,90252,0.343
scenario_1a98acb2-34b1-4d31-a6d5-c2c50482c8f3,82293,0.343
scenario_da0594bf-67c0-47a1-99d6-d68bacb024fd,29995,0.343
scenario_411c1c5c-b773-436c-817b-4cf64ed9b919,70397,0.343
scenario_246c7afb-1bd4-4a29-a715-48492ab26c8a,102327,0.343
scenario_5e6665ed-5314-47e0-a6dd-4d2c0e86888b,AV,0.343
scenario_f7b1044e-ccac-42cc-9b2b-d124593ceb1b,24926,0.343
scenario_becfab3f-683f-4c96-92b8-ea9bb41edba7,8374,0.343
scenario_ac6fc19a-944d-4e0c-a38d-0a76eb39ec5a,17128,0.343
scenario_8532d389-d42e-411c-a74b-88a0cab6b290,14642,0.343
scenario_258c0248-17b7-4689-99f6-2bd7357d141d,40723,0.343
scenario_a01b4f8f-10b4-4df9-ae08-47407059c9eb,3485,0.343
scenario_df33c1f2-0260-4f3b-9c20-c7836e806477,75158,0.343
scenario_f17a7dba-3c24-45a5-9421-38efcaec0226,65188,0.343
scenario_98575878-5d75-48d2-bc03-c67e8de60097,26958,0.343
scenario_551287e9-751d-4614-8ce6-b0a2084c21a4,12659,0.343
scenario_b0f410a4-57ff-4463-ae8e-c7241134f41e,63130,0.343
scenario_69dda87f-2b38-4d63-9f91-b944a933258c,36717,0.343
scenario_cf828861-b442-4cd2-88b8-e466e7c14b56,13911,0.343
scenario_9dca3558-198e-4bd3-a7c9-29d1cf702442,219045,0.343
scenario_bc481ecf-2b36-4f9c-a430-8cabe8161bd6,38716,0.343
scenario_076a53da-43f3-4b32-8ab7-700288fb3bcc,8751,0.343
scenario_af1745a6-55e0-4d1e-b7d4-edc6ac9e1d3b,3092,0.343
scenario_d3c6faa3-1601-4e53-bff3-121299a2cafb,667,0.343
scenario_d4a4920c-7093-4ebd-9bb8-f17adc611e23,58672,0.343
scenario_6ae6e574-9782-4457-94eb-0d7fa5e44cd5,17048,0.343
scenario_9e0c00f4-cccf-4efc-9a69-2a924721151a,80898,0.343
scenario_18c91f5d-470c-4546-abe0-8f6e37553f8a,3134,0.343
scenario_c4f12a5f-47b0-4382-b960-5f69b2a4005b,55019,0.344
scenario_a3403c39-3bf6-4ca3-a9de-52ef4a7dcaad,209863,0.344
scenario_8dbc432d-19de-46d7-b17d-831409c8fdeb,107224,0.344
scenario_b3cee413-799a-4b87-874e-0bec3b620fc2,21790,0.344
scenario_299d9a50-c81c-4913-b02d-d56daad3b1ba,25562,0.344
scenario_8cd5fc53-8764-4278-a99a-a7e1ae7d2a0a,26101,0.344
scenario_22a7ca02-abbd-49e3-91b8-22416376f18d,35797,0.344
scenario_0ebd867c-bf03-4872-9a56-02b86900afb0,34455,0.344
scenario_e72e9064-3356-47a2-bc9b-5563f2ad5d42,65958,0.344
scenario_d9b0c118-8c11-4685-a1e3-b6bcc5fa1a4b,52005,0.344
scenario_b383eb20-8a48-4a19-9e3b-46572ba5ea0c,39380,0.344
scenario_c73560a3-8da6-44b9-8a59-4299e8c4fe36,30415,0.344
scenario_2227a42d-c8b6-46df-bc02-b89f6ae43e6e,83842,0.344
scenario_14c341b8-aa2b-42ca-beef-e2eaa997e422,758,0.344
scenario_faee9835-f1ae-4d65-bfb5-66e8763f40f4,108102,0.344
scenario_f3ccfc7f-db3c-409c-bf7e-16febf0e8e3d,16292,0.344
scenario_2ff0538c-8265-40ee-9e22-387c35ef9240,167924,0.344
scenario_d1723532-21d0-45f0-b845-160cc568b72a,1027,0.344
scenario_76833025-0eed-4ac2-b0d5-e9d5abc7989b,56381,0.344
scenario_07eb334b-54c2-4d71-ac3a-fcf7a4f58708,5468,0.344
scenario_57c3b868-d919-4d0b-bec3-eb379c867b47,50936,0.344
scenario_82809ca5-39fa-4eb2-9448-d198ba5dcb10,46474,0.344
scenario_3878e774-9bc0-447a-90eb-a9147c228bdd,24780,0.344
scenario_a346f0ca-a19a-4266-bf8e-b804cc288bbf,7902,0.344
scenario_8350e8ea-b5a2-4e86-acef-bb74591e443f,83766,0.344
scenario_95cc0f77-0d3e-4f4a-9894-154c487858a9,119336,0.344
scenario_70151b66-ba54-407f-b7e9-566b5e5eec90,17160,0.344
scenario_1387f2ff-46ef-486a-9f45-d442efb55a4c,10045,0.344
scenario_274ea438-f358-400e-9174-fd16107250e3,117800,0.344
scenario_8577f8ad-29e0-4cfb-be6c-c38c9786bbfd,117825,0.344
scenario_812510d7-4dbf-4bee-9b2c-7efe5ee58bfc,78407,0.344
scenario_eb354113-9169-49cf-8455-44a9d76e0375,14886,0.344
scenario_910e4d58-a787-49da-9345-b98169d842d6,68325,0.344
scenario_46871fd7-bdca-4567-b52e-8084908f155e,158601,0.344
scenario_9b2ec6a6-5067-448c-b008-cc44d95a3611,108390,0.344
scenario_00a48c53-41c4-4b2e-a92c-33d5a17f12c4,27702,0.344
scenario_d80ae73c-58ee-4734-ab9a-5a61c85435d8,192393,0.344
scenario_51c20f5d-1014-4d79-847b-6ea12a0bf541,21495,0.344
scenario_f7d4843b-cbd5-46ca-ac99-3a720efa3175,90657,0.344
scenario_4f934076-f550-4a31-b82c-76979e4691d0,105190,0.344
scenario_22386adf-9a0b-4245-8d12-e3e42908679a,80102,0.344
scenario_4102ea37-6ed4-470e-a462-1ed0405ad773,83766,0.344
scenario_ea4ac56c-bb43-442a-ae86-01eba63fecee,5151,0.344
scenario_c5af28dd-5952-49a2-a7eb-1e2fbcf3cfd6,555,0.345
scenario_515266f7-62f6-4538-8457-e2e03aff0879,27879,0.345
scenario_28c99b05-9448-4628-a532-5017baab5834,74241,0.345
scenario_39b365b3-dcdd-4b0d-9a24-9b3e16711ebb,6497,0.345
scenario_5f7c8393-6dc9-4030-9878-23762262dae5,27029,0.345
scenario_d66247bf-0f61-45aa-bb0f-7356d3bbf6bd,30378,0.345
scenario_ce0e22d6-0a6d-4aba-84f7-b57563ba4587,111390,0.345
scenario_cdc36aa2-d617-4aac-948d-495a44787a98,39154,0.345
scenario_cf53fd53-42ba-4849-a805-a6c267457f52,195557,0.345
scenario_7ea08242-25d1-4661-9055-0884280a4f7e,210831,0.345
scenario_1a0fa3ff-76e7-462c-8d5b-10cfd6b1ab56,72627,0.345
scenario_282e6ae0-6671-4a68-b063-6241b70a0376,117376,0.345
scenario_82f04ebf-e6df-40c0-8d46-d180e915397e,133651,0.345
scenario_96d5168e-5810-413c-b8e2-e4f596cb32ce,41583,0.345
scenario_78df1c57-10a4-4896-a31c-7980263b2287,AV,0.345
scenario_b2f885ef-347c-4ddf-be96-2735b8c7ca06,155092,0.345
scenario_2ff20c09-1a88-4b3e-8b76-3bf71b6b7e06,153065,0.345
scenario_acbacff4-303c-44c2-8e98-2503df38aabc,5955,0.345
scenario_e5a61de9-5cf5-4b00-8d7c-6366aa643523,16375,0.345
scenario_5860a942-bfd0-46a0-9ff0-e95fa5c2f475,3789,0.345
scenario_140f74f1-da2f-43c9-82e4-7f1e187e9609,134843,0.345
scenario_2d86413f-0955-416d-8327-9ca06d397fec,6262,0.345
scenario_de4a8247-929a-4e11-a930-0432c66ffad2,100101,0.345
scenario_0b620094-9a9a-47ce-9fd9-16c53d7d23df,19737,0.345
scenario_fb2f3a69-28ce-48d5-8e44-cc76d741ff34,3068,0.345
scenario_c73e70ff-67c8-49a5-8842-21cad473d334,66688,0.345
scenario_d40ad034-e32b-4de3-ac65-99b347f3512f,6398,0.345
scenario_70074c02-1686-43a8-8e49-32b26f65f0ec,11432,0.345
scenario_2314a6bf-6972-4449-ae55-7a2b20e9ebd2,6878,0.345
scenario_26752606-261f-442e-83ab-ff3634540653,45603,0.345
scenario_92bb0477-ba5f-4089-84e0-01ac853d9c9f,4039,0.345
scenario_ff363c97-3215-45bd-8141-dd88472126fb,175346,0.345
scenario_132bce91-a3cc-4893-bfbd-8e7e4d161d34,140585,0.345
scenario_6894d253-e41d-4b28-b176-9da629c2c05e,88803,0.345
scenario_3f8d3ea7-6118-44e9-b467-34e34e445ed9,5995,0.345
scenario_b58826d1-453d-4473-85d8-9fcd8eb84528,41583,0.345
scenario_00a66803-40b6-411b-b07f-f7b191e9738d,124144,0.345
scenario_f7b23d12-4186-4fc6-845f-57c2cdd9e404,43688,0.345
scenario_f5bb7854-c012-4c71-b0b3-c4cb033fddf6,49073,0.345
scenario_bbf1e394-c7c7-4f02-8e10-73f443ff95b4,2510,0.345
scenario_a00c44c6-d844-4c2d-be7d-a2a514810059,46186,0.345
scenario_774bf4b1-9120-4976-8caa-032ae4d40963,135232,0.345
scenario_235307c8-dc0b-49cf-86de-29db9ce86cb5,192211,0.345
scenario_6090649d-80b8-4407-b065-b786f4cf49c5,88803,0.345
scenario_5e890785-8064-42f9-8afa-2a12fa671864,1190,0.345
scenario_6672e32d-1479-47bd-950d-f129d1dbb5cc,10068,0.346
scenario_7917ad24-8401-4aba-ac55-4925e5712ba0,49180,0.346
scenario_f0c9d7fd-066b-40f7-9966-093576c0161c,110990,0.346
scenario_b9642a7c-cc07-4b89-a27c-c8b5cd8151a6,4187,0.346
scenario_a5d152e3-fb11-4615-bbba-cb007ca0fb53,25281,0.346
scenario_984dfecf-891b-4f63-a47c-17887488825f,82939,0.346
scenario_56920230-044b-4969-8353-0f95fe76f22a,21052,0.346
scenario_ade710e1-e252-4d72-bc05-6cae3c3e9d0b,183352,0.346
scenario_3be2d693-acc5-48c3-8f75-5cfe1fb8ecb5,4272,0.346
scenario_36ebb95d-a5e8-42be-b7cb-0accb30bb365,19893,0.346
scenario_8eb12836-1f7f-41ca-8e9b-b793913a1197,190351,0.346
scenario_8da84d98-de2e-4104-a739-6e71423f9f67,87382,0.346
scenario_48ccb7dc-557d-4270-a11e-91aefb12433c,120826,0.346
scenario_4d964a22-c7ff-428a-88c4-0533bb7f91b6,40295,0.346
scenario_14305664-bc57-4347-b403-89846ba1f4f6,46442,0.346
scenario_33be3205-b432-4cfc-91ca-cec973f9af27,97981,0.346
scenario_08cce0fe-b150-4095-91a7-1fa6ec724356,13222,0.346
scenario_58f18dc1-800e-4e58-a21c-f72aa5c8cfcd,48655,0.346
scenario_aab3c4ee-62ed-45f3-b6f1-54556bdab7ae,9243,0.346
scenario_6c7d4dea-7d67-4de2-a9bb-8a4ff5919d95,5573,0.346
scenario_bf0d8511-25ff-44ef-b25e-2ba123f6cf1a,56181,0.346
scenario_2fbbca2d-3f65-43ff-968d-fdf7ceacabda,4145,0.346
scenario_a7e7bbd2-bbf9-4df7-9476-c49f2b14988a,68183,0.346
scenario_834ee11e-fafd-4d7f-a30a-cc505df9ca3f,80183,0.346
scenario_0b5d13d3-fa09-498a-a555-c612aca89995,5542,0.346
scenario_d69ba5aa-677c-4571-99a3-b037d5ca7d82,150598,0.346
scenario_5ae63a66-2332-4c5f-9819-5e086f660313,128073,0.346
scenario_78e53f09-8ba8-408e-a99e-7e28f8e5a4db,58616,0.346
scenario_f2980ab9-8845-4574-83ad-404883df9467,11571,0.346
